Babylon.js,3816,39529
Crafty,394,3908
PhysicsJS,968,9678
cocos2d-html5,1243,22215
cutjs,797,9637
engine,964,9759
kiwi.js,628,5883
lycheeJS,644,6970
melonJS,513,8112
phaser,7476,83298
pixi.js,451,4557
