Chart.js,189,1500
Leaflet,838,8036
arbor,119,1444
cesium,15760,125801
chartist-js,73,1022
d3,5457,20289
dc.js,2032,20151
echarts,1671,28910
envisionjs,1051,28696
kartograph.js,37,1349
modestmaps-js,177,4117
peity,29,284
raw,164,2300
recline,853,19853
sigma.js,216,4624
vega,318,3847
