"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs"
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sv.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sw-ke.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sw-tz.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sw-ug.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sw.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_swc-cd.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_swc.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ta-in.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ta-lk.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ta-my.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ta-sg.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ta.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_te-in.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_te.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_teo-ke.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_teo-ug.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_teo.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tg-cyrl-tj.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tg-cyrl.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tg.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_th-th.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_th.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ti-er.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ti-et.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ti.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tig-er.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tig.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tl.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tn-bw.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tn-za.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tn.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_to-to.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_to.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tr-cy.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tr-tr.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tr.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ts-za.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ts.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_twq-ne.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_twq.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tzm-latn-ma.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tzm-latn.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_tzm.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ug-arab-cn.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ug-arab.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ug.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uk-ua.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uk.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ur-in.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ur-pk.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ur.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uz-arab-af.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uz-arab.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uz-cyrl-uz.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uz-cyrl.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uz-latn-uz.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uz-latn.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_uz.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vai-latn-lr.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vai-latn.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vai-vaii-lr.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vai-vaii.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vai.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ve-za.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ve.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vi-vn.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vi.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vo-001.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vo.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vun-tz.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_vun.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_wae-ch.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_wae.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_wal-et.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_wal.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_xh-za.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_xh.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_xog-ug.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_xog.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_yav-cm.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_yav.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_yi-001.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_yi.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_yo-bj.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_yo-ng.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_yo.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zgh-ma.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zgh.js",116,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-cn.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hans-cn.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hans-hk.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hans-mo.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hans-sg.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hans.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hant-hk.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hant-mo.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hant-tw.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hant.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-hk.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh-tw.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zh.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zu-za.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_zu.js",98,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngMessages/messages.js",393,5,1,15,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngMock/angular-mocks.js",2373,32,24,139,2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngResource/resource.js",660,14,10,20,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngRoute/directive/ngView.js",285,3,4,5,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngRoute/route.js",666,9,8,14,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngRoute/routeParams.js",42,0,1,1,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngSanitize/filter/linky.js",154,0,2,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngSanitize/sanitize.js",521,6,9,12,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/Application.js",123,4,0,13,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/Describe.js",156,5,0,15,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/Future.js",65,1,0,7,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/ObjectModel.js",252,11,1,22,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/Runner.js",228,11,0,26,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/Scenario.js",327,8,6,22,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/SpecRunner.js",149,9,0,15,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/angular-bootstrap.js",63,2,2,3,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/browserTrigger.js",120,1,1,3,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/dsl.js",475,49,0,91,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/matchers.js",46,10,0,10,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/output/Html.js",172,11,3,11,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/output/Json.js",11,2,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/output/Object.js",9,1,0,1,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngScenario/output/Xml.js",52,5,1,6,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngTouch/directive/ngClick.js",294,9,6,14,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngTouch/directive/ngSwipe.js",136,1,2,6,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngTouch/swipe.js",170,5,2,7,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngTouch/touch.js",25,0,0,0,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/publishExternalApis.js",4,0,0,0,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/stringify.js",30,1,2,1,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/AngularSpec.js",1271,197,5,210,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ApiSpecs.js",58,8,0,9,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/BinderSpec.js",461,36,1,43,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/auto/injectorSpec.js",1036,212,19,280,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/e2e/fixtures/sample/script.js",5,1,0,1,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/e2e/tests/helpers/main.js",24,0,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/e2e/tests/sampleSpec.js",13,3,0,3,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/e2e/tools/fixture.js",80,1,2,1,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/e2e/tools/index.js",6,0,0,0,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/e2e/tools/middleware.js",45,0,1,1,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/e2e/tools/util.js",42,0,3,0,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/helpers/matchers.js",280,4,3,29,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/helpers/privateMocks.js",31,0,1,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/helpers/privateMocksSpec.js",39,3,1,3,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/helpers/testabilityPatch.js",342,12,15,20,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/jQueryPatchSpec.js",95,16,0,16,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/jqLiteSpec.js",2037,237,3,246,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/jquery_alias.js",6,0,0,0,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/jquery_remove.js",6,0,0,0,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/loaderSpec.js",88,11,0,11,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/minErrSpec.js",101,11,2,14,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/anchorScrollSpec.js",546,32,20,49,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/animateSpec.js",376,35,3,36,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/asyncCallbackSpec.js",34,5,0,5,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/browserSpecs.js",1085,136,9,162,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/cacheFactorySpec.js",332,40,0,40,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/controllerSpec.js",161,24,0,33,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/aSpec.js",134,11,0,13,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/booleanAttrsSpec.js",294,41,0,41,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/formSpec.js",951,72,1,79,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/inputSpec.js",5335,546,11,596,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngBindSpec.js",205,33,0,34,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngClassSpec.js",528,42,0,46,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngClickSpec.js",27,4,0,4,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngCloakSpec.js",50,5,0,5,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngControllerSpec.js",145,14,0,21,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngEventDirsSpec.js",154,27,2,28,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngIfSpec.js",372,43,2,49,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngIncludeSpec.js",774,78,4,89,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngInitSpec.js",43,8,0,8,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngKeySpec.js",39,5,0,5,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngNonBindableSpec.js",40,3,0,3,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngPluralizeSpec.js",318,17,0,17,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngRepeatSpec.js",1528,103,3,116,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngShowHideSpec.js",230,26,6,28,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngSrcSpec.js",72,13,0,13,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngSrcsetSpec.js",33,5,0,5,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngStyleSpec.js",89,11,0,11,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/ngSwitchSpec.js",446,31,1,34,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/scriptSpec.js",40,4,0,4,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/selectSpec.js",2447,285,4,298,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/directive/styleSpec.js",84,11,0,11,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/documentSpec.js",10,2,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/exceptionHandlerSpec.js",26,7,0,7,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/filter/filterSpec.js",424,29,4,31,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/filter/filtersSpec.js",427,48,0,49,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/filter/limitToSpec.js",93,11,0,11,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/filter/orderBySpec.js",257,30,2,31,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/filterSpec.js",48,6,0,12,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/httpBackendSpec.js",444,45,1,45,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/httpSpec.js",1731,238,8,264,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/interpolateSpec.js",403,68,1,69,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/intervalSpec.js",311,46,0,49,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/localeSpec.js",49,6,0,6,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/locationSpec.js",2225,289,10,310,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/logSpec.js",182,20,2,31,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/parseSpec.js",1842,266,3,312,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/qSpec.js",2111,217,11,230,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/rafSpec.js",103,13,0,15,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/rootElementSpec.js",13,2,0,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/rootScopeSpec.js",2034,311,8,313,3
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/sanitizeUriSpec.js",241,22,1,24,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/sceSpecs.js",514,106,4,111,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/snifferSpec.js",335,59,1,59,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/templateRequestSpec.js",156,19,1,20,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/testabilitySpec.js",199,21,0,22,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/timeoutSpec.js",233,39,0,39,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/urlUtilsSpec.js",45,7,1,7,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ng/windowSpec.js",13,3,0,3,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngAnimate/animateSpec.js",5560,374,19,454,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngAria/ariaSpec.js",568,67,4,72,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngCookies/cookiesSpec.js",150,13,0,14,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngMessages/messagesSpec.js",472,54,3,54,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngMock/angular-mocksSpec.js",1763,280,3,288,1
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngResource/resourceSpec.js",1348,134,1,142,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngRoute/directive/ngViewSpec.js",984,107,10,131,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngRoute/routeParamsSpec.js",82,13,0,13,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngRoute/routeSpec.js",1350,183,5,187,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngSanitize/directive/ngBindHtmlSpec.js",29,4,0,4,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngSanitize/filter/linkySpec.js",49,7,0,7,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngSanitize/sanitizeSpec.js",540,88,1,100,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/ApplicationSpec.js",148,19,1,25,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/DescribeSpec.js",123,22,0,26,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/FutureSpec.js",78,12,0,20,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/ObjectModelSpec.js",334,36,2,37,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/RunnerSpec.js",117,25,1,31,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/ScenarioSpec.js",45,9,0,9,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/SpecRunnerSpec.js",177,26,2,31,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/dslSpec.js",786,127,0,139,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/e2e/widgets-scenario.js",69,2,1,2,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/matchersSpec.js",52,15,1,16,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/mocks.js",34,1,0,7,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/output/HtmlSpec.js",128,8,0,9,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/output/jsonSpec.js",38,3,0,4,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/output/objectSpec.js",41,4,0,5,0
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/test/ngScenario/output/xmlSpec.js",50,4,0,5,0
