"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs","calls","requires","defines","fsSyncs","fsAsyncs","setTimeouts","setIntervals","setImmediates","nextTicks","argscount","argsmax","paramscount","paramsmax"
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_no-no.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_no.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nr-za.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nr.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nso-za.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nso.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nus-sd.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nus.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nyn-ug.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_nyn.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_om-et.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_om-ke.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_om.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_or-in.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_or.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_os-ge.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_os-ru.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_os.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pa-arab-pk.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pa-arab.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pa-guru-in.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pa-guru.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pa.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pl-pl.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pl.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ps-af.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ps.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-ao.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-br.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-cv.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-gw.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-mo.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-mz.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-pt.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-st.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt-tl.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_pt.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_qu-bo.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_qu-ec.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_qu-pe.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_qu.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rm-ch.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rm.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rn-bi.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rn.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ro-md.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ro-ro.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ro.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rof-tz.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rof.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ru-by.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ru-kg.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ru-kz.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ru-md.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ru-ru.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ru-ua.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ru.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rw-rw.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rw.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rwk-tz.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_rwk.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sah-ru.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sah.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_saq-ke.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_saq.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sbp-tz.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sbp.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_se-fi.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_se-no.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_se-se.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_se.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_seh-mz.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_seh.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ses-ml.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_ses.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sg-cf.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sg.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_shi-latn-ma.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_shi-latn.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_shi-tfng-ma.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_shi-tfng.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_shi.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_si-lk.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_si.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sk-sk.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sk.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sl-si.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sl.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_smn-fi.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_smn.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sn-zw.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sn.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_so-dj.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_so-et.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_so-ke.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_so-so.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_so.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sq-al.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sq-mk.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sq-xk.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sq.js",98,2,0,2,0,2,0,0,0,0,0,0,0,0,"0 0 1 1 0 0 0 0 0 0 0",3,"0 1 1 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sr-cyrl-ba.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sr-cyrl-me.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sr-cyrl-rs.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sr-cyrl-xk.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sr-cyrl.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
"angular.js","/Users/keheliya/dev/top_frameworks/angular.js/src/ngLocale/angular-locale_sr-latn-ba.js",116,4,2,2,0,7,0,0,0,0,0,0,0,0,"0 2 4 1 0 0 0 0 0 0 0",3,"0 2 2 0 0 0 0 0 0 0 0",2
