Babylon.js,319,13361
Crafty,24,979
PhysicsJS,66,2500
cocos2d-html5,279,8473
cutjs,141,3080
engine,64,3256
kiwi.js,40,4294
lycheeJS,54,1702
melonJS,36,1954
phaser,521,18075
pixi.js,20,1516
