"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs","anonCBs","minComplexity","maxComplexity","meanComplexity","calls","requires","defines","fsSyncs","fsAsyncs","setTimeouts","setIntervals","setImmediates","nextTicks","argscount","argsmax","paramscount","paramsmax"
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/index.js",334,35,8,27,0,13,1,8,2.1142857142857143,109,17,0,0,1,0,0,0,0,"6 71 25 4 3 0 0 0 0 0 0",4,"6 17 11 0 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/meta.js",158,9,0,9,0,5,1,9,3,48,12,0,0,0,0,0,0,0,"5 32 7 1 3 0 0 0 0 0 0",4,"1 0 4 4 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/modules.js",267,33,1,32,0,11,1,7,2.121212121212121,88,16,0,0,0,0,0,0,0,"3 46 23 10 5 1 0 0 0 0 0",5,"0 5 13 14 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/notifications.js",24,3,0,3,0,0,1,2,1.3333333333333333,4,1,0,0,0,0,0,0,0,"0 1 3 0 0 0 0 0 0 0 0",2,"0 0 0 3 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/posts.js",457,65,3,62,0,20,1,11,2.123076923076923,153,16,0,0,0,0,0,0,0,"7 55 54 23 5 3 6 0 0 0 0",6,"0 16 26 21 1 0 1 0 0 0 0",6
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/topics.js",566,85,1,84,0,36,1,6,2.070588235294118,194,14,0,0,0,0,0,0,0,"8 84 50 30 19 2 0 1 0 0 0",7,"0 22 30 32 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/socket.io/user.js",385,45,2,43,0,19,1,6,2.488888888888889,112,12,0,0,0,0,0,0,0,"3 50 38 14 7 0 0 0 0 0 0",4,"0 6 14 24 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/threadTools.js",260,39,6,33,0,11,1,5,1.7692307692307692,92,14,0,0,0,0,0,0,0,"0 35 31 16 10 0 0 0 0 0 0",4,"2 13 11 9 4 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/create.js",290,43,1,42,0,4,1,5,1.6046511627906976,86,12,0,0,0,0,0,0,0,"5 30 32 14 5 0 0 0 0 0 0",4,"0 27 16 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/delete.js",116,26,2,24,0,4,1,3,1.1923076923076923,34,3,0,0,0,0,0,0,0,"0 7 12 7 8 0 0 0 0 0 0",4,"0 18 8 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/follow.js",62,6,0,6,0,2,1,7,2.3333333333333335,21,8,0,0,0,0,0,0,0,"2 11 7 1 0 0 0 0 0 0 0",3,"0 1 4 1 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/fork.js",111,18,1,17,0,8,1,5,1.8888888888888888,37,7,0,0,0,0,0,0,0,"3 17 9 6 1 1 0 0 0 0 0",5,"0 10 6 1 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/popular.js",63,11,2,9,0,5,1,4,1.5454545454545454,18,3,0,0,0,0,0,0,0,"0 7 4 3 3 1 0 0 0 0 0",5,"0 3 5 1 2 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/posts.js",269,53,1,52,0,17,1,7,1.5471698113207548,85,7,0,0,0,0,0,0,0,"1 29 23 20 7 4 0 1 0 0 0",7,"2 21 24 3 0 2 0 1 0 0 0",7
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/recent.js",59,11,0,11,0,0,1,3,1.2727272727272727,13,2,0,0,0,0,0,0,0,"1 2 4 2 3 0 1 0 0 0 0",6,"1 4 2 2 1 1 0 0 0 0 0",5
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/tags.js",279,56,2,54,0,27,1,5,1.6607142857142858,97,7,0,0,0,0,0,0,0,"8 41 31 9 8 0 0 0 0 0 0",4,"3 20 28 3 2 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/teaser.js",122,22,0,22,0,15,1,4,1.6818181818181819,43,5,0,0,0,0,0,0,0,"1 25 9 7 1 0 0 0 0 0 0",4,"0 9 12 1 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/unread.js",268,50,1,49,0,24,1,4,1.62,93,9,0,0,0,0,0,0,0,"7 40 26 12 6 0 2 0 0 0 0",6,"4 17 22 4 3 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics/user.js",42,8,0,8,0,5,1,2,1.375,15,2,0,0,0,0,0,0,0,"0 7 6 2 0 0 0 0 0 0 0",3,"0 2 4 2 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/topics.js",325,55,2,53,0,22,1,4,1.5818181818181818,141,21,0,0,0,0,0,0,0,"1 65 48 23 3 1 0 0 0 0 0",5,"0 15 26 11 1 1 0 1 0 0 0",7
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/upgrade.js",389,59,2,57,0,31,1,8,1.7,152,13,0,0,1,0,0,0,0,"15 66 31 25 14 1 0 0 0 0 0",5,"0 29 28 2 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/admin.js",71,14,0,14,0,5,1,3,1.4285714285714286,22,2,0,0,0,0,0,0,0,"3 7 4 4 4 0 0 0 0 0 0",4,"0 6 7 1 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/auth.js",53,7,0,7,0,3,1,4,2,19,3,0,0,0,0,0,0,0,"1 10 7 1 0 0 0 0 0 0 0",3,"0 3 4 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/create.js",211,32,2,30,0,11,1,3,1.78125,73,9,0,0,0,0,0,0,0,"11 31 19 6 6 0 0 0 0 0 0",4,"0 23 9 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/delete.js",118,25,4,21,0,5,1,2,1.12,36,8,0,0,0,0,0,0,0,"1 12 11 10 2 0 0 0 0 0 0",4,"0 16 8 1 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/digest.js",115,12,0,12,0,8,1,7,2.0833333333333335,44,9,0,0,0,0,0,0,0,"5 27 7 2 2 1 0 0 0 0 0",5,"0 5 7 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/email.js",99,15,0,15,0,8,1,4,1.4666666666666666,38,10,0,0,0,0,0,0,0,"5 19 6 7 1 0 0 0 0 0 0",4,"1 5 9 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/follow.js",90,15,2,13,0,2,1,5,1.7333333333333334,33,2,0,0,0,0,0,0,0,"0 6 20 5 2 0 0 0 0 0 0",4,"0 4 6 4 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/jobs.js",29,5,0,5,0,0,1,1,1,10,4,0,0,0,0,0,0,0,"0 10 0 0 0 0 0 0 0 0 0",1,"4 1 0 0 0 0 0 0 0 0 0",1
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/notifications.js",325,49,3,46,0,28,1,4,1.9591836734693877,108,15,0,0,0,0,0,0,0,"5 55 32 9 4 0 3 0 0 0 0",6,"0 15 27 5 1 0 1 0 0 0 0",6
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/posts.js",97,16,0,16,0,3,1,10,1.8125,42,3,0,0,0,0,0,0,0,"4 12 18 2 6 0 0 0 0 0 0",4,"1 7 5 1 2 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/profile.js",284,37,8,29,0,17,1,7,2.324324324324324,103,9,0,0,0,0,0,0,0,"14 45 17 16 11 0 0 0 0 0 0",4,"0 19 13 4 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/reset.js",98,11,0,11,0,7,1,5,2.1818181818181817,42,9,0,0,0,0,0,0,0,"4 18 12 8 0 0 0 0 0 0 0",3,"0 2 8 1 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/search.js",77,10,1,9,0,4,1,5,1.8,27,2,0,0,0,0,0,0,0,"4 12 10 0 1 0 0 0 0 0 0",4,"0 3 6 1 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user/settings.js",107,11,1,10,0,5,1,15,3.5454545454545454,43,3,0,0,0,0,0,0,0,"0 12 28 2 1 0 0 0 0 0 0",4,"0 3 6 1 1 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/user.js",418,69,3,66,0,25,1,8,1.855072463768116,166,23,0,0,0,0,0,0,0,"10 83 36 26 10 0 1 0 0 0 0",6,"5 14 35 9 6 0 0 0 0 0 0",4
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/webserver.js",138,10,0,10,0,7,1,5,2.6,75,18,0,2,1,0,0,0,0,"6 57 10 2 0 0 0 0 0 0 0",3,"3 4 3 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/src/widgets.js",130,21,0,21,0,15,1,5,1.6666666666666667,40,5,0,0,0,0,0,0,0,"1 20 9 9 1 0 0 0 0 0 0",4,"0 6 12 3 0 0 0 0 0 0 0",3
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/categories.js",88,16,0,16,0,16,1,1,1,35,4,0,0,0,0,0,0,0,"4 15 16 0 0 0 0 0 0 0 0",2,"5 7 4 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/database.js",370,88,37,51,0,51,1,1,1,109,5,0,0,0,0,0,0,0,"6 14 58 21 9 0 1 0 0 0 0",6,"4 43 41 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/groups.js",295,68,0,68,0,65,1,2,1.338235294117647,152,5,0,0,0,0,0,0,0,"19 39 69 25 0 0 0 0 0 0 0",3,"15 34 19 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/messaging.js",70,17,0,17,0,17,1,1,1,40,6,0,0,0,0,0,0,0,"6 9 12 11 2 0 0 0 0 0 0",4,"5 6 6 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/mocks/databasemock.js",99,5,0,5,0,4,1,3,2,45,8,0,0,0,0,0,0,0,"1 31 11 2 0 0 0 0 0 0 0",3,"1 4 0 0 0 0 0 0 0 0 0",1
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/topics.js",150,32,0,32,0,32,1,1,1,62,5,0,0,0,0,0,0,0,"13 14 32 3 0 0 0 0 0 0 0",3,"6 13 13 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/user.js",163,30,0,30,0,30,1,2,1.0333333333333334,63,8,0,0,0,0,0,0,0,"10 17 28 6 2 0 0 0 0 0 0",4,"11 14 5 0 0 0 0 0 0 0 0",2
"NodeBB","/Users/keheliya/dev/top_hybrid/NodeBB/tests/utils.js",36,9,0,9,0,9,1,1,1,22,2,0,0,0,0,0,0,0,"2 6 13 1 0 0 0 0 0 0 0",3,"9 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/base.js",63,3,1,2,2,0,1,2,1.3333333333333333,7,3,0,0,0,0,0,0,0,"0 6 0 1 0 0 0 0 0 0 0",3,"2 1 0 0 0 0 0 0 0 0 0",1
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/config.js",50,2,1,1,1,0,1,1,1,6,1,0,0,0,0,0,0,0,"1 4 1 0 0 0 0 0 0 0 0",2,"2 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/contour.js",13,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,"0 2 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/index.js",74,2,0,2,2,2,1,1,1,32,11,0,0,0,0,0,0,0,"1 20 9 2 0 0 0 0 0 0 0",3,"1 1 0 0 0 0 0 0 0 0 0",1
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pagelets/navigation/index.js",43,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,"0 4 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pagelets/status/index.js",37,2,0,2,0,0,2,4,3,3,1,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"2 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pagelets/toc/index.js",12,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/404.js",9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/500.js",9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/dependencies.js",59,1,0,1,0,1,1,1,1,19,8,0,0,0,0,0,0,0,"0 17 1 1 0 0 0 0 0 0 0",3,"0 1 0 0 0 0 0 0 0 0 0",1
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/docs.js",18,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,"0 8 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/help.js",16,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,"0 6 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/index.js",15,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,"0 5 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/package.js",63,1,0,1,0,1,1,1,1,19,8,0,0,0,0,0,0,0,"0 17 1 1 0 0 0 0 0 0 0",3,"0 1 0 0 0 0 0 0 0 0 0",1
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/package.json.js",20,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,"0 5 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/pages/status.js",15,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,"0 5 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/public/webfonts/ss-social.js",79,14,1,13,0,4,1,7,2.2,44,0,1,0,0,1,0,0,0,"11 24 7 2 0 0 0 0 0 0 0",3,"5 7 2 0 0 0 0 0 0 0 0",2
"browsenpm.org","/Users/keheliya/dev/top_hybrid/browsenpm.org/public/webfonts/ss-standard.js",79,14,1,13,0,4,1,7,2.2,44,0,1,0,0,1,0,0,0,"11 24 7 2 0 0 0 0 0 0 0",3,"5 7 2 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/Gruntfile.js",127,1,0,1,0,0,1,1,1,15,1,0,0,0,0,0,0,0,"0 12 3 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"david-www","/Users/keheliya/dev/top_hybrid/david-www/auth.js",45,4,0,4,0,2,1,6,2.75,15,4,0,0,0,0,0,0,0,"0 11 4 0 0 0 0 0 0 0 0",2,"0 1 2 1 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/batch.js",35,4,0,4,0,0,1,2,1.25,2,0,0,0,0,0,0,0,0,"0 2 0 0 0 0 0 0 0 0 0",1,"1 1 2 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/brains.js",306,26,8,18,0,17,1,5,2.4545454545454546,60,6,0,0,0,0,0,1,0,"2 35 14 8 0 1 0 0 0 0 0",5,"1 11 11 3 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/changelog.js",177,19,2,17,0,15,1,9,2.111111111111111,56,8,0,0,0,0,0,0,0,"4 33 13 5 0 0 1 0 0 0 0",6,"0 8 8 2 1 0 0 0 0 0 0",4
"david-www","/Users/keheliya/dev/top_hybrid/david-www/errors.js",61,1,0,1,0,0,3,3,3,6,1,0,0,0,0,0,0,0,"0 4 2 0 0 0 0 0 0 0 0",2,"0 0 0 0 1 0 0 0 0 0 0",4
"david-www","/Users/keheliya/dev/top_hybrid/david-www/feed.js",191,17,6,11,0,10,1,5,2.25,55,5,0,0,0,0,0,0,0,"3 32 15 3 2 0 0 0 0 0 0",4,"0 6 7 2 1 1 0 0 0 0 0",5
"david-www","/Users/keheliya/dev/top_hybrid/david-www/github.js",26,1,0,1,0,0,2,2,2,3,2,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 1 0 0 0 0 0 0 0 0 0",1
"david-www","/Users/keheliya/dev/top_hybrid/david-www/graph.js",240,17,4,13,0,11,1,6,2.5454545454545454,51,5,0,0,0,0,0,0,1,"4 30 11 6 0 0 0 0 0 0 0",3,"1 6 7 2 1 0 0 0 0 0 0",4
"david-www","/Users/keheliya/dev/top_hybrid/david-www/index.js",469,70,39,31,0,31,1,2,1.6666666666666667,182,18,0,0,0,0,0,0,0,"9 66 54 32 18 3 0 0 0 0 0",5,"2 2 59 5 1 1 0 0 0 0 0",5
"david-www","/Users/keheliya/dev/top_hybrid/david-www/manifest.js",171,12,3,9,0,7,1,6,2.1818181818181817,57,8,0,0,0,0,0,0,0,"4 22 21 4 1 1 4 0 0 0 0",6,"0 8 3 0 1 0 0 0 0 0 0",4
"david-www","/Users/keheliya/dev/top_hybrid/david-www/news-feed.js",30,3,1,2,0,1,1,3,2,10,2,0,0,0,0,0,0,0,"1 6 3 0 0 0 0 0 0 0 0",2,"0 2 0 1 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/nsp.js",67,11,3,8,0,6,1,3,1.8181818181818181,23,4,0,0,0,0,1,0,0,"2 11 9 1 0 0 0 0 0 0 0",3,"1 6 3 1 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/profile.js",97,12,2,10,0,8,1,4,1.8333333333333333,25,4,0,0,0,0,0,1,0,"1 13 7 2 2 0 0 0 0 0 0",4,"1 3 5 2 1 0 0 0 0 0 0",4
"david-www","/Users/keheliya/dev/top_hybrid/david-www/registry.js",23,3,0,3,0,3,1,1,1,10,3,0,0,0,1,0,0,0,"1 3 6 0 0 0 0 0 0 0 0",2,"1 2 0 0 0 0 0 0 0 0 0",1
"david-www","/Users/keheliya/dev/top_hybrid/david-www/search.js",70,7,2,5,0,4,1,4,2.142857142857143,20,3,0,0,0,0,0,1,0,"4 11 4 1 0 0 0 0 0 0 0",3,"2 2 3 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/david.js",97,15,1,14,0,12,1,2,1.2,61,3,0,2,0,0,0,0,0,"8 36 17 0 0 0 0 0 0 0 0",2,"2 12 1 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/homepage.js",55,6,0,6,0,5,1,2,1.3333333333333333,37,6,0,1,0,0,0,0,0,"5 26 6 0 0 0 0 0 0 0 0",2,"4 1 1 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/main.js",5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,"0 4 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/search.js",95,9,1,8,0,8,1,4,2.111111111111111,38,2,0,0,0,1,0,0,0,"6 19 10 3 0 0 0 0 0 0 0",3,"3 4 2 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/status/graph.js",148,20,4,16,0,16,1,3,1.5,78,1,0,0,0,0,0,0,0,"16 32 29 1 0 0 0 0 0 0 0",3,"4 15 0 1 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/status/index.js",225,17,4,13,0,11,1,4,1.875,167,12,0,5,0,0,0,0,0,"47 85 35 0 0 0 0 0 0 0 0",2,"9 5 3 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/status/transform-data.js",63,7,4,3,0,2,1,4,2.142857142857143,10,0,0,0,0,1,0,0,0,"0 4 4 0 2 0 0 0 0 0 0",4,"1 1 3 0 2 0 0 0 0 0 0",4
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.ba-bbq.js",1378,41,10,31,0,6,1,17,2.6666666666666665,116,0,0,0,0,1,0,0,0,"18 54 38 6 0 0 0 0 0 0 0",3,"13 14 10 2 1 1 0 0 0 0 0",5
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.ba-hashchange.js",391,16,2,14,0,1,1,3,1.8235294117647058,32,0,0,0,0,1,0,0,0,"11 12 9 0 0 0 0 0 0 0 0",2,"11 3 1 1 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.fancybox.js",2016,82,0,82,0,17,1,39,4.726190476190476,549,0,0,0,0,2,0,0,0,"131 307 96 12 3 0 0 0 0 0 0",4,"37 27 15 1 2 0 0 0 0 0 0",4
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/jquery.feed.js",170,13,4,9,0,2,1,5,1.8461538461538463,100,0,0,0,0,0,0,0,0,"17 71 11 0 1 0 0 0 0 0 0",4,"3 8 0 2 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/src/js/vendor/stackable.js",59,5,0,5,0,3,1,4,2.2,33,0,0,0,0,0,0,0,0,"7 25 0 1 0 0 0 0 0 0 0",3,"1 2 2 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/statics.js",20,2,0,2,0,1,1,1,1,14,2,0,0,0,0,0,0,0,"0 3 11 0 0 0 0 0 0 0 0",2,"0 1 1 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/stats.js",142,14,3,11,0,7,1,6,2.1818181818181817,24,2,0,0,0,0,0,0,0,"6 11 7 0 0 0 0 0 0 0 0",2,"4 5 0 2 2 1 0 0 0 0 0",5
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/brains_test.js",933,37,3,34,0,17,1,4,1.4545454545454546,447,2,0,0,0,0,0,0,0,"15 53 109 270 0 0 0 0 0 0 0",3,"0 18 16 3 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/feed_test.js",111,11,0,11,0,4,1,4,1.4545454545454546,26,2,0,0,0,0,0,0,4,"3 15 8 0 0 0 0 0 0 0 0",2,"2 4 3 2 0 0 0 0 0 0 0",3
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/nsp_test.js",39,6,1,5,0,2,1,1,1,15,1,0,0,0,0,0,0,1,"1 9 5 0 0 0 0 0 0 0 0",2,"2 2 2 0 0 0 0 0 0 0 0",2
"david-www","/Users/keheliya/dev/top_hybrid/david-www/test/registry_test.js",11,1,0,1,0,0,1,1,1,5,1,0,0,0,0,0,0,0,"1 3 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/Gruntfile.js",92,2,0,2,0,1,1,1,1,14,0,0,0,0,0,0,0,0,"0 9 5 0 0 0 0 0 0 0 0",2,"0 2 0 0 0 0 0 0 0 0 0",1
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/middleware/errors.js",40,3,0,3,0,2,1,4,2.6666666666666665,17,1,0,0,0,0,0,0,0,"0 14 2 1 0 0 0 0 0 0 0",3,"0 1 0 1 1 0 0 0 0 0 0",4
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/middleware/passport.js",55,6,0,6,0,5,1,2,1.3333333333333333,19,5,0,0,0,0,0,0,0,"1 11 5 2 0 0 0 0 0 0 0",3,"0 1 4 0 1 0 0 0 0 0 0",4
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/middleware/users.js",19,2,0,2,0,1,1,3,2,3,0,0,0,0,0,0,0,0,"2 1 0 0 0 0 0 0 0 0 0",1,"0 1 0 1 0 0 0 0 0 0 0",3
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/index.js",11,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,"0 6 0 0 0 0 0 0 0 0 0",1,"0 0 0 0 0 0 0 0 0 0 0",0
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/orgs.js",33,1,0,1,0,0,2,2,2,3,1,0,0,0,0,0,0,0,"0 2 1 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/project.js",202,18,0,18,0,10,1,7,2.3333333333333335,60,3,0,0,0,0,0,0,0,"13 29 17 0 1 0 0 0 0 0 0",4,"2 5 11 0 0 0 0 0 0 0 0",2
"iloveopensource","/Users/keheliya/dev/top_hybrid/iloveopensource/app/models/requesters.js",25,1,0,1,0,1,2,2,2,5,1,0,0,0,0,0,0,0,"0 3 2 0 0 0 0 0 0 0 0",2,"0 1 0 0 0 0 0 0 0 0 0",1
